date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:04:31	3071/3071	---M--	200	added ('OK')	application/javascript	date:Sun,%2006%20Jan%202019%2014:50:12%20GMT	https://wpsprite.com/html/edubin/js/map-script.js	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/js/map-script.js	(from https://wpsprite.com/html/edubin/index.html)
16:04:58	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://wpsprite.com/html/edubin/fonts/fontawesome-webfont.eot?v=4.7.0	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/fonts/fontawesome-webfont3e6e.eot	(from https://wpsprite.com/html/edubin/css/font-awesome.min.css)
16:05:05	165742/165742	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://wpsprite.com/html/edubin/fonts/fontawesome-webfont.eot?	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/fonts/fontawesome-webfontd41d.eot	(from https://wpsprite.com/html/edubin/css/font-awesome.min.css)
16:05:07	77160/77160	---M--	200	added ('OK')	font/woff2	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://wpsprite.com/html/edubin/fonts/fontawesome-webfont.woff2?v=4.7.0	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/fonts/fontawesome-webfont3e6e.woff2	(from https://wpsprite.com/html/edubin/css/font-awesome.min.css)
16:05:20	98024/98024	---M--	200	added ('OK')	font/woff	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://wpsprite.com/html/edubin/fonts/fontawesome-webfont.woff?v=4.7.0	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/fonts/fontawesome-webfont3e6e.woff	(from https://wpsprite.com/html/edubin/css/font-awesome.min.css)
16:05:52	6943/6943	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:05:41%20GMT	https://wpsprite.com/html/edubin/images/slider/slider-shape.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/slider/slider-shape.png	(from https://wpsprite.com/html/edubin/css/style.css)
16:05:54	15944/15944	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:39%20GMT	https://wpsprite.com/html/edubin/images/about/dot-shape.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/about/dot-shape.png	(from https://wpsprite.com/html/edubin/css/style.css)
16:05:55	29311/29311	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:04:02%20GMT	https://wpsprite.com/html/edubin/images/apply-tow/apply-shape.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/apply-tow/apply-shape.png	(from https://wpsprite.com/html/edubin/css/style.css)
16:05:56	7000/7000	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:05:54%20GMT	https://wpsprite.com/html/edubin/images/teachers/teachers-shape.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teachers-shape.png	(from https://wpsprite.com/html/edubin/css/style.css)
16:05:57	18536/18536	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:04:44%20GMT	https://wpsprite.com/html/edubin/images/course/course-shape.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/course/course-shape.png	(from https://wpsprite.com/html/edubin/css/style.css)
16:06:05	145035/145035	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:43%20GMT	https://wpsprite.com/html/edubin/images/slider/s-4.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/slider/s-4.jpg	(from https://wpsprite.com/html/edubin/index-4.html)
16:06:06	24450/24450	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:38%20GMT	https://wpsprite.com/html/edubin/images/about/shape.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/about/shape.png	(from https://wpsprite.com/html/edubin/index-4.html)
16:06:06	91921/91921	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:45%20GMT	https://wpsprite.com/html/edubin/images/slider/s-5.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/slider/s-5.jpg	(from https://wpsprite.com/html/edubin/index-4.html)
16:06:08	49435/49435	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:03:41%20GMT	https://wpsprite.com/html/edubin/images/about/about-3.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/about/about-3.jpg	(from https://wpsprite.com/html/edubin/index-4.html)
16:06:08	435/435	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:37%20GMT	https://wpsprite.com/html/edubin/images/about/shape-2.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/about/shape-2.png	(from https://wpsprite.com/html/edubin/index-4.html)
16:06:09	2040/2040	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:33%20GMT	https://wpsprite.com/html/edubin/images/about/shape-3.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/about/shape-3.png	(from https://wpsprite.com/html/edubin/index-4.html)
16:06:10	57704/57704	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:03:46%20GMT	https://wpsprite.com/html/edubin/images/admission/admission-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/admission/admission-1.jpg	(from https://wpsprite.com/html/edubin/index-4.html)
16:06:10	41136/41136	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:03:44%20GMT	https://wpsprite.com/html/edubin/images/admission/admission-2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/admission/admission-2.jpg	(from https://wpsprite.com/html/edubin/index-4.html)
16:06:11	7000/7000	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:05:20%20GMT	https://wpsprite.com/html/edubin/images/publication/publication.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/publication/publication.png	(from https://wpsprite.com/html/edubin/index-4.html)
16:06:12	12560/12560	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:16%20GMT	https://wpsprite.com/html/edubin/images/category/ctg-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/category/ctg-1.jpg	(from https://wpsprite.com/html/edubin/index-2.html)
16:06:12	13503/13503	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:18%20GMT	https://wpsprite.com/html/edubin/images/category/ctg-2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/category/ctg-2.jpg	(from https://wpsprite.com/html/edubin/index-2.html)
16:06:13	16424/16424	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:17%20GMT	https://wpsprite.com/html/edubin/images/category/ctg-3.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/category/ctg-3.jpg	(from https://wpsprite.com/html/edubin/index-2.html)
16:06:13	16661/16661	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:22%20GMT	https://wpsprite.com/html/edubin/images/category/ctg-4.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/category/ctg-4.jpg	(from https://wpsprite.com/html/edubin/index-2.html)
16:06:13	13432/13432	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:20%20GMT	https://wpsprite.com/html/edubin/images/category/ctg-5.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/category/ctg-5.jpg	(from https://wpsprite.com/html/edubin/index-2.html)
16:06:14	20928/20928	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:19%20GMT	https://wpsprite.com/html/edubin/images/category/ctg-6.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/category/ctg-6.jpg	(from https://wpsprite.com/html/edubin/index-2.html)
16:06:14	2795/2795	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:44%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-2/tc-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-2/tc-1.jpg	(from https://wpsprite.com/html/edubin/index-2.html)
16:06:15	3502/3502	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:42%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-2/tc-2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-2/tc-2.jpg	(from https://wpsprite.com/html/edubin/index-2.html)
16:06:15	515/515	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:06:45%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-2/quote.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-2/quote.png	(from https://wpsprite.com/html/edubin/index-2.html)
16:06:16	41837/41837	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:06:41%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-2/happy.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-2/happy.png	(from https://wpsprite.com/html/edubin/index-2.html)
16:06:18	88267/88267	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:07%20GMT	https://wpsprite.com/html/edubin/images/bg-3.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/bg-3.jpg	(from https://wpsprite.com/html/edubin/index-2.html)
16:06:18	1537/1537	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:55%20GMT	https://wpsprite.com/html/edubin/images/all-icon/man.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/all-icon/man.png	(from https://wpsprite.com/html/edubin/index-3.html)
16:06:19	967/967	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:52%20GMT	https://wpsprite.com/html/edubin/images/all-icon/book.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/all-icon/book.png	(from https://wpsprite.com/html/edubin/index-3.html)
16:06:20	868/868	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:03:54%20GMT	https://wpsprite.com/html/edubin/images/all-icon/expert.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/all-icon/expert.png	(from https://wpsprite.com/html/edubin/index-3.html)
16:06:20	48496/48496	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:13%20GMT	https://wpsprite.com/html/edubin/images/page-banner-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/page-banner-1.jpg	(from https://wpsprite.com/html/edubin/about.html)
16:06:21	36364/36364	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:03:42%20GMT	https://wpsprite.com/html/edubin/images/about/about-2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/about/about-2.jpg	(from https://wpsprite.com/html/edubin/about.html)
16:06:22	38869/38869	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:35%20GMT	https://wpsprite.com/html/edubin/images/teachers/t-5.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/t-5.jpg	(from https://wpsprite.com/html/edubin/about.html)
16:06:22	29348/29348	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:38%20GMT	https://wpsprite.com/html/edubin/images/teachers/t-6.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/t-6.jpg	(from https://wpsprite.com/html/edubin/about.html)
16:06:22	27534/27534	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:37%20GMT	https://wpsprite.com/html/edubin/images/teachers/t-7.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/t-7.jpg	(from https://wpsprite.com/html/edubin/about.html)
16:06:23	41890/41890	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:52%20GMT	https://wpsprite.com/html/edubin/images/teachers/t-8.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/t-8.jpg	(from https://wpsprite.com/html/edubin/about.html)
16:06:24	17759/17759	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:03%20GMT	https://wpsprite.com/html/edubin/images/instructor/i-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/instructor/i-1.jpg	(from https://wpsprite.com/html/edubin/courses-single.html)
16:06:24	4179/4179	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:33%20GMT	https://wpsprite.com/html/edubin/images/review/r-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/review/r-1.jpg	(from https://wpsprite.com/html/edubin/courses-single.html)
16:06:24	2958/2958	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:31%20GMT	https://wpsprite.com/html/edubin/images/review/r-2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/review/r-2.jpg	(from https://wpsprite.com/html/edubin/courses-single.html)
16:06:25	4626/4626	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:32%20GMT	https://wpsprite.com/html/edubin/images/review/r-3.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/review/r-3.jpg	(from https://wpsprite.com/html/edubin/courses-single.html)
16:06:25	15333/15333	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:07:12%20GMT	https://wpsprite.com/html/edubin/images/your-make/y-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/your-make/y-1.jpg	(from https://wpsprite.com/html/edubin/courses-single.html)
16:06:26	17560/17560	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:52%20GMT	https://wpsprite.com/html/edubin/images/event/e-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/event/e-1.jpg	(from https://wpsprite.com/html/edubin/events.html)
16:06:26	20934/20934	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:54%20GMT	https://wpsprite.com/html/edubin/images/event/e-2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/event/e-2.jpg	(from https://wpsprite.com/html/edubin/events.html)
16:06:26	13742/13742	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:53%20GMT	https://wpsprite.com/html/edubin/images/event/e-3.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/event/e-3.jpg	(from https://wpsprite.com/html/edubin/events.html)
16:06:27	30129/30129	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:56%20GMT	https://wpsprite.com/html/edubin/images/event/e-4.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/event/e-4.jpg	(from https://wpsprite.com/html/edubin/events.html)
16:06:27	15407/15407	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:48%20GMT	https://wpsprite.com/html/edubin/images/event/e2-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/event/e2-1.jpg	(from https://wpsprite.com/html/edubin/events-2.html)
16:06:28	26922/26922	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:50%20GMT	https://wpsprite.com/html/edubin/images/event/e2-2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/event/e2-2.jpg	(from https://wpsprite.com/html/edubin/events-2.html)
16:06:28	14199/14199	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:49%20GMT	https://wpsprite.com/html/edubin/images/event/e2-3.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/event/e2-3.jpg	(from https://wpsprite.com/html/edubin/events-2.html)
16:06:28	27475/27475	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:46%20GMT	https://wpsprite.com/html/edubin/images/event/e2-4.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/event/e2-4.jpg	(from https://wpsprite.com/html/edubin/events-2.html)
16:06:28	31141/31141	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:59%20GMT	https://wpsprite.com/html/edubin/images/event/single-event/se-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/event/single-event/se-1.jpg	(from https://wpsprite.com/html/edubin/events-single.html)
16:06:29	29449/29449	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:58%20GMT	https://wpsprite.com/html/edubin/images/event/single-event/coundown.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/event/single-event/coundown.jpg	(from https://wpsprite.com/html/edubin/events-single.html)
16:06:29	25265/25265	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:51%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-3/tm-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-3/tm-1.jpg	(from https://wpsprite.com/html/edubin/teachers-2.html)
16:06:30	648/648	---M--	200	added ('OK')	image/png	date:Sat,%2011%20May%202019%2019:06:49%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-3/hover.png	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-3/hover.png	(from https://wpsprite.com/html/edubin/teachers-2.html)
16:06:31	28029/28029	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:48%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-3/tm-2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-3/tm-2.jpg	(from https://wpsprite.com/html/edubin/teachers-2.html)
16:06:32	32670/32670	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:50%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-3/tm-3.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-3/tm-3.jpg	(from https://wpsprite.com/html/edubin/teachers-2.html)
16:06:32	28769/28769	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:53%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-3/tm-4.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-3/tm-4.jpg	(from https://wpsprite.com/html/edubin/teachers-2.html)
16:06:33	25850/25850	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:54%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-3/tm-5.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-3/tm-5.jpg	(from https://wpsprite.com/html/edubin/teachers-2.html)
16:06:34	30195/30195	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:57%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-3/tm-6.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-3/tm-6.jpg	(from https://wpsprite.com/html/edubin/teachers-2.html)
16:06:34	25720/25720	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:55%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-3/tm-7.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-3/tm-7.jpg	(from https://wpsprite.com/html/edubin/teachers-2.html)
16:06:34	23511/23511	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:06:47%20GMT	https://wpsprite.com/html/edubin/images/teachers/teacher-3/tm-8.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/teachers/teacher-3/tm-8.jpg	(from https://wpsprite.com/html/edubin/teachers-2.html)
16:06:35	59312/59312	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:09%20GMT	https://wpsprite.com/html/edubin/images/blog/b-2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/blog/b-2.jpg	(from https://wpsprite.com/html/edubin/blog.html)
16:06:35	72898/72898	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:11%20GMT	https://wpsprite.com/html/edubin/images/blog/b-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/blog/b-1.jpg	(from https://wpsprite.com/html/edubin/blog.html)
16:06:36	6033/6033	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:13%20GMT	https://wpsprite.com/html/edubin/images/blog/blog-post/bp-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/blog/blog-post/bp-1.jpg	(from https://wpsprite.com/html/edubin/blog.html)
16:06:36	5633/5633	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:04:14%20GMT	https://wpsprite.com/html/edubin/images/blog/blog-post/bp-2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/blog/blog-post/bp-2.jpg	(from https://wpsprite.com/html/edubin/blog.html)
16:06:37	11185/11185	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:24%20GMT	https://wpsprite.com/html/edubin/images/publication/p-5.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/publication/p-5.jpg	(from https://wpsprite.com/html/edubin/shop.html)
16:06:37	13962/13962	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:22%20GMT	https://wpsprite.com/html/edubin/images/publication/p-6.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/publication/p-6.jpg	(from https://wpsprite.com/html/edubin/shop.html)
16:06:37	10755/10755	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:23%20GMT	https://wpsprite.com/html/edubin/images/publication/p-7.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/publication/p-7.jpg	(from https://wpsprite.com/html/edubin/shop.html)
16:06:38	14575/14575	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:19%20GMT	https://wpsprite.com/html/edubin/images/publication/p-8.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/publication/p-8.jpg	(from https://wpsprite.com/html/edubin/shop.html)
16:06:38	6824/6824	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:37%20GMT	https://wpsprite.com/html/edubin/images/shop-single/ss-1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/shop-single/ss-1.jpg	(from https://wpsprite.com/html/edubin/shop-single.html)
16:06:39	11744/11744	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:36%20GMT	https://wpsprite.com/html/edubin/images/shop-single/ss-2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/shop-single/ss-2.jpg	(from https://wpsprite.com/html/edubin/shop-single.html)
16:06:39	8071/8071	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:35%20GMT	https://wpsprite.com/html/edubin/images/shop-single/ss-3.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/shop-single/ss-3.jpg	(from https://wpsprite.com/html/edubin/shop-single.html)
16:06:39	2813/2813	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:39%20GMT	https://wpsprite.com/html/edubin/images/shop-single/ss-s1.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/shop-single/ss-s1.jpg	(from https://wpsprite.com/html/edubin/shop-single.html)
16:06:40	2910/2910	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:38%20GMT	https://wpsprite.com/html/edubin/images/shop-single/ss-s2.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/shop-single/ss-s2.jpg	(from https://wpsprite.com/html/edubin/shop-single.html)
16:06:41	1522/1522	---M--	200	added ('OK')	image/jpeg	date:Sat,%2011%20May%202019%2019:05:38%20GMT	https://wpsprite.com/html/edubin/images/shop-single/ss-s3.jpg	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/images/shop-single/ss-s3.jpg	(from https://wpsprite.com/html/edubin/shop-single.html)
16:06:42	165548/165548	UR-M--	200	added ('Partial%20Content')	font/ttf	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://wpsprite.com/html/edubin/fonts/fontawesome-webfont.ttf?v=4.7.0	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/fonts/fontawesome-webfont3e6e.ttf	(from https://wpsprite.com/html/edubin/css/font-awesome.min.css)
16:06:43	444379/444379	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2025%20Jun%202018%2010:53:10%20GMT	https://wpsprite.com/html/edubin/fonts/fontawesome-webfont.svg?v=4.7.0	C:/Users/15N/Desktop/henry/FineOnitsha/wpsprite.com/html/edubin/fonts/fontawesome-webfont3e6e.svg	(from https://wpsprite.com/html/edubin/css/font-awesome.min.css)
